12	58	-999	-999	-999	12	0	38157.91
12	59	-999	-999	-999	12	0	37891.74
12	60	-999	-999	-999	12	0	37552.24
12	61	-999	-999	-999	12	0	37141.43
12	62	-999	-999	-999	12	0	36661.72
12	63	-999	-999	-999	12	0	36115.9
12	64	-999	-999	-999	12	0	35507.12
13	45	0	15	-9	11	0	21263.45
13	46	0	15	-9	11	0	21628.02
13	47	0	15	-9	11	0	21954.89
13	48	1	15	47592.6	11	0	22242.17
13	49	0	16	-9	11	0	22488.18
13	50	0	16	-9	11	0	22691.49
13	51	0	16	-9	11	0	22850.88
13	52	1	16	50293.21	11	0	22965.42
13	53	0	17	-9	11	0	23034.42
13	54	1	17	37989.87	11	0	23057.47
13	55	-999	-999	-999	11	0	23034.42
13	56	-999	-999	-999	11	0	22965.42
13	57	-999	-999	-999	11	0	22850.88
13	58	-999	-999	-999	11	0	22691.49
13	59	-999	-999	-999	11	0	22488.18
13	60	-999	-999	-999	11	0	22242.17
13	61	-999	-999	-999	11	0	21954.89
13	62	-999	-999	-999	11	0	21628.02
13	63	-999	-999	-999	11	0	21263.45
13	64	-999	-999	-999	11	0	20863.26
14	45	0	4	-9	12	0	23263.43
14	46	1	4	37805.8	12	0	23615.01
14	47	1	5	41427.58	12	0	23924.01
14	48	1	6	35338.39	12	0	24188.62
14	49	1	7	17738.5	12	0	24407.31
14	50	1	8	26983.19	12	0	24578.76
14	51	0	9	-9	12	0	24701.96
14	52	1	9	21513.95	12	0	24776.17
14	53	1	10	18438.99	12	0	24800.96
14	54	0	11	-9	12	0	24776.17
14	55	-999	-999	-999	12	0	24701.96
14	56	-999	-999	-999	12	0	24578.76
14	57	-999	-999	-999	12	0	24407.31
14	58	-999	-999	-999	12	0	24188.62
14	59	-999	-999	-999	12	0	23924.01
14	60	-999	-999	-999	12	0	23615.01
14	61	-999	-999	-999	12	0	23263.43
14	62	-999	-999	-999	12	0	22871.29
14	63	-999	-999	-999	12	0	22440.84
14	64	-999	-999	-999	12	0	21974.5
15	45	0	15	-9	12	1	39413.28
15	46	1	15	25078.4	12	1	40169.29
15	47	0	16	-9	12	1	40858.01
15	48	0	16	-9	12	1	41475.5
15	49	0	16	-9	12	1	42018.2
15	50	0	16	-9	12	1	42482.95
15	51	1	16	25557.06	12	1	42867.02
15	52	1	17	29168.86	12	1	43168.15
15	53	0	18	-9	12	1	43384.53
15	54	1	18	26722.43	12	1	43514.88
15	55	-999	-999	-999	12	1	43558.41
15	56	-999	-999	-999	12	1	43514.88
15	57	-999	-999	-999	12	1	43384.53
15	58	-999	-999	-999	12	1	43168.15
15	59	-999	-999	-999	12	1	42867.02
15	60	-999	-999	-999	12	1	42482.95
15	61	-999	-999	-999	12	1	42018.2
15	62	-999	-999	-999	12	1	41475.5
15	63	-999	-999	-999	12	1	40858.01
15	64	-999	-999	-999	12	1	40169.29
16	45	1	7	46764.15	10	1	39067.5
16	46	1	8	34644.54	10	1	39618.29
16	47	1	9	36827.93	10	1	40096.57
16	48	0	10	-9	10	1	40499.55
16	49	1	10	31699.69	10	1	40824.85
16	50	0	11	-9	10	1	41070.53
16	51	0	11	-9	10	1	41235.14
16	52	1	11	45957.59	10	1	41317.7
16	53	0	12	-9	10	1	41317.7
16	54	0	12	-9	10	1	41235.14
16	55	-999	-999	-999	10	1	41070.53
16	56	-999	-999	-999	10	1	40824.85
16	57	-999	-999	-999	10	1	40499.55
16	58	-999	-999	-999	10	1	40096.57
16	59	-999	-999	-999	10	1	39618.29
16	60	-999	-999	-999	10	1	39067.5
16	61	-999	-999	-999	10	1	38447.39
16	62	-999	-999	-999	10	1	37761.53
16	63	-999	-999	-999	10	1	37013.8
16	64	-999	-999	-999	10	1	36208.39
17	45	0	13	-9	11	0	45990.51
17	46	0	13	-9	11	0	46872.68
17	47	1	13	25953.3	11	0	47676.33
17	48	1	14	59094.41	11	0	48396.86
17	49	1	15	39409.66	11	0	49030.13
17	50	0	16	-9	11	0	49572.44
17	51	0	16	-9	11	0	50020.6
17	52	1	16	31810.46	11	0	50371.98
17	53	1	17	28777.43	11	0	50624.47
17	54	0	18	-9	11	0	50776.57
17	55	-999	-999	-999	11	0	50827.37
17	56	-999	-999	-999	11	0	50776.57
17	57	-999	-999	-999	11	0	50624.47
17	58	-999	-999	-999	11	0	50371.98
17	59	-999	-999	-999	11	0	50020.6
17	60	-999	-999	-999	11	0	49572.44
17	61	-999	-999	-999	11	0	49030.13
17	62	-999	-999	-999	11	0	48396.86
17	63	-999	-999	-999	11	0	47676.33
17	64	-999	-999	-999	11	0	46872.68
18	45	1	21	38111.09	12	1	27408.35
18	46	1	22	34814.05	12	1	27934.09
18	47	1	23	52698.6	12	1	28413.03
18	48	1	24	39491.86	12	1	28842.44
18	49	1	25	67346.33	12	1	29219.84
18	50	0	26	-9	12	1	29543.03
18	51	0	26	-9	12	1	29810.12
18	52	0	26	-9	12	1	30019.52
18	53	1	26	44951.16	12	1	30169.99
18	54	0	27	-9	12	1	30260.64
18	55	-999	-999	-999	12	1	30290.91
18	56	-999	-999	-999	12	1	30260.64
18	57	-999	-999	-999	12	1	30169.99
18	58	-999	-999	-999	12	1	30019.52
18	59	-999	-999	-999	12	1	29810.12
18	60	-999	-999	-999	12	1	29543.03
18	61	-999	-999	-999	12	1	29219.84
18	62	-999	-999	-999	12	1	28842.44
18	63	-999	-999	-999	12	1	28413.03
18	64	-999	-999	-999	12	1	27934.09
19	45	0	8	-9	12	0	33051.55
19	46	0	8	-9	12	0	33685.54
19	47	0	8	-9	12	0	34263.09
19	48	1	8	40345.43	12	0	34780.91
19	49	1	9	25263.7	12	0	35236.01
19	50	0	10	-9	12	0	35625.74
19	51	0	10	-9	12	0	35947.82
19	52	0	10	-9	12	0	36200.34
19	53	0	10	-9	12	0	36381.8
19	54	1	10	40957.54	12	0	36491.11
19	55	-999	-999	-999	12	0	36527.61
19	56	-999	-999	-999	12	0	36491.11
19	57	-999	-999	-999	12	0	36381.8
19	58	-999	-999	-999	12	0	36200.34
19	59	-999	-999	-999	12	0	35947.82
19	60	-999	-999	-999	12	0	35625.74
19	61	-999	-999	-999	12	0	35236.01
19	62	-999	-999	-999	12	0	34780.91
19	63	-999	-999	-999	12	0	34263.09
19	64	-999	-999	-999	12	0	33685.54
20	45	1	23	32816.44	12	1	8448.471
20	46	0	24	-9	12	1	8619.142
20	47	1	24	43169.17	12	1	8775.691
20	48	1	25	59361.58	12	1	8917.231
20	49	0	26	-9	12	1	9042.95
20	50	0	26	-9	12	1	9152.12
20	51	0	26	-9	12	1	9244.1
20	52	1	26	54400.24	12	1	9318.35
20	53	0	27	-9	12	1	9374.428
20	54	1	27	42414.95	12	1	9412
20	55	-999	-999	-999	12	1	9430.843
20	56	-999	-999	-999	12	1	9430.843
20	57	-999	-999	-999	12	1	9412
20	58	-999	-999	-999	12	1	9374.428
20	59	-999	-999	-999	12	1	9318.35
20	60	-999	-999	-999	12	1	9244.1
20	61	-999	-999	-999	12	1	9152.12
20	62	-999	-999	-999	12	1	9042.95
20	63	-999	-999	-999	12	1	8917.231
20	64	-999	-999	-999	12	1	8775.691
21	45	1	12	33566.55	12	0	31865.48
21	46	0	13	-9	12	0	32541.73
21	47	0	13	-9	12	0	33165.93
21	48	1	13	27053.97	12	0	33734.57
21	49	1	14	68784.01	12	0	34244.4
21	50	1	15	38848.44	12	0	34692.49
21	51	1	16	34358.14	12	0	35076.21
21	52	1	17	21568.81	12	0	35393.32
21	53	0	18	-9	12	0	35641.95
21	54	1	18	74982.34	12	0	35820.6
21	55	-999	-999	-999	12	0	35928.22
21	56	-999	-999	-999	12	0	35964.17
21	57	-999	-999	-999	12	0	35928.22
21	58	-999	-999	-999	12	0	35820.6
21	59	-999	-999	-999	12	0	35641.95
21	60	-999	-999	-999	12	0	35393.32
21	61	-999	-999	-999	12	0	35076.21
21	62	-999	-999	-999	12	0	34692.49
21	63	-999	-999	-999	12	0	34244.4
21	64	-999	-999	-999	12	0	33734.57
22	45	1	6	35711.11	16	1	62358.17
22	46	1	7	46811.12	16	1	63300.59
22	47	1	8	35313.17	16	1	64128.87
22	48	1	9	43975.88	16	1	64838.18
22	49	1	10	32597.97	16	1	65424.36
22	50	1	11	46393.42	16	1	65883.94
22	51	1	12	32057.02	16	1	66214.18
22	52	1	13	25062.86	16	1	66413.12
22	53	1	14	40552.95	16	1	66479.57
22	54	0	15	-9	16	1	66413.12
22	55	-999	-999	-999	16	1	66214.18
22	56	-999	-999	-999	16	1	65883.94
22	57	-999	-999	-999	16	1	65424.36
22	58	-999	-999	-999	16	1	64838.18
22	59	-999	-999	-999	16	1	64128.87
22	60	-999	-999	-999	16	1	63300.59
22	61	-999	-999	-999	16	1	62358.17
22	62	-999	-999	-999	16	1	61307.04
22	63	-999	-999	-999	16	1	60153.2
22	64	-999	-999	-999	16	1	58903.15
23	45	1	16	40961.93	12	0	17309.29
23	46	1	17	49392.87	12	0	17641.31
23	47	0	18	-9	12	0	17943.78
23	48	1	18	26037.06	12	0	18214.96
23	49	1	19	29466.78	12	0	18453.3
23	50	0	20	-9	12	0	18657.41
23	51	1	20	55371.09	12	0	18826.08
23	52	0	21	-9	12	0	18958.33
23	53	0	21	-9	12	0	19053.36
23	54	1	21	26545.41	12	0	19110.6
23	55	-999	-999	-999	12	0	19129.72
23	56	-999	-999	-999	12	0	19110.6
23	57	-999	-999	-999	12	0	19053.36
23	58	-999	-999	-999	12	0	18958.33
23	59	-999	-999	-999	12	0	18826.08
23	60	-999	-999	-999	12	0	18657.41
23	61	-999	-999	-999	12	0	18453.3
23	62	-999	-999	-999	12	0	18214.96
23	63	-999	-999	-999	12	0	17943.78
23	64	-999	-999	-999	12	0	17641.31
24	45	0	17	-9	13	0	46711.54
24	46	1	17	28972.19	13	0	47370.1
24	47	1	18	22851.26	13	0	47941.96
24	48	1	19	42170.86	13	0	48423.79
24	49	1	20	51897.15	13	0	48812.73
24	50	1	21	83904.13	13	0	49106.49
24	51	1	22	78319.59	13	0	49303.31
24	52	1	23	41366.83	13	0	49402.01
24	53	1	24	25959.39	13	0	49402.01
24	54	1	25	24517.5	13	0	49303.31
24	55	-999	-999	-999	13	0	49106.49
24	56	-999	-999	-999	13	0	48812.73
24	57	-999	-999	-999	13	0	48423.79
24	58	-999	-999	-999	13	0	47941.96
24	59	-999	-999	-999	13	0	47370.1
24	60	-999	-999	-999	13	0	46711.54
24	61	-999	-999	-999	13	0	45970.1
24	62	-999	-999	-999	13	0	45150.04
24	63	-999	-999	-999	13	0	44256.01
24	64	-999	-999	-999	13	0	43293.01
25	45	1	15	27787.16	12	1	18318.21
25	46	1	16	66906.26	12	1	18576.47
25	47	1	17	47765.46	12	1	18800.73
25	48	0	18	-9	12	1	18989.68
25	49	1	18	24268.65	12	1	19142.2
25	50	0	19	-9	12	1	19257.4
25	51	0	19	-9	12	1	19334.59
25	52	1	19	39579.27	12	1	19373.29
25	53	1	20	14699.48	12	1	19373.29
25	54	1	21	76066.42	12	1	19334.59
25	55	-999	-999	-999	12	1	19257.4
25	56	-999	-999	-999	12	1	19142.2
25	57	-999	-999	-999	12	1	18989.68
25	58	-999	-999	-999	12	1	18800.73
25	59	-999	-999	-999	12	1	18576.47
25	60	-999	-999	-999	12	1	18318.21
25	61	-999	-999	-999	12	1	18027.45
25	62	-999	-999	-999	12	1	17705.86
25	63	-999	-999	-999	12	1	17355.26
25	64	-999	-999	-999	12	1	16977.61
26	45	1	8	20918.03	12	1	9954.565
26	46	0	9	-9	12	1	10145.51
26	47	0	9	-9	12	1	10319.46
26	48	0	9	-9	12	1	10475.42
26	49	1	9	49258.09	12	1	10612.49
26	50	1	10	28464.88	12	1	10729.87
26	51	1	11	36317.11	12	1	10826.87
26	52	0	12	-9	12	1	10902.93
26	53	0	12	-9	12	1	10957.58
26	54	1	12	61365.79	12	1	10990.5
26	55	-999	-999	-999	12	1	11001.5
26	56	-999	-999	-999	12	1	10990.5
26	57	-999	-999	-999	12	1	10957.58
26	58	-999	-999	-999	12	1	10902.93
26	59	-999	-999	-999	12	1	10826.87
26	60	-999	-999	-999	12	1	10729.87
26	61	-999	-999	-999	12	1	10612.49
26	62	-999	-999	-999	12	1	10475.42
26	63	-999	-999	-999	12	1	10319.46
26	64	-999	-999	-999	12	1	10145.51
27	45	0	22	-9	17	1	58053.56
27	46	0	22	-9	17	1	58872.03
27	47	1	22	75024.95	17	1	59582.75
27	48	1	23	16699.48	17	1	60181.57
27	49	1	24	47749.48	17	1	60664.95
27	50	1	25	32591.51	17	1	61030.03
27	51	0	26	-9	17	1	61274.64
27	52	1	26	38597.5	17	1	61397.32
27	53	0	27	-9	17	1	61397.32
27	54	1	27	32516	17	1	61274.64
27	55	-999	-999	-999	17	1	61030.03
27	56	-999	-999	-999	17	1	60664.95
27	57	-999	-999	-999	17	1	60181.57
27	58	-999	-999	-999	17	1	59582.75
27	59	-999	-999	-999	17	1	58872.03
27	60	-999	-999	-999	17	1	58053.56
27	61	-999	-999	-999	17	1	57132.1
27	62	-999	-999	-999	17	1	56112.92
27	63	-999	-999	-999	17	1	55001.81
27	64	-999	-999	-999	17	1	53804.98
28	45	0	24	-9	12	1	20927.61
28	46	1	24	26066.59	12	1	21243.89
28	47	0	25	-9	12	1	21521.86
28	48	1	25	53709.04	12	1	21759.91
28	49	0	26	-9	12	1	21956.63
28	50	0	26	-9	12	1	22110.87
28	51	1	26	21578.15	12	1	22221.7
28	52	0	27	-9	12	1	22288.46
28	53	0	27	-9	12	1	22310.76
28	54	0	27	-9	12	1	22288.46
28	55	-999	-999	-999	12	1	22221.7
28	56	-999	-999	-999	12	1	22110.87
28	57	-999	-999	-999	12	1	21956.63
28	58	-999	-999	-999	12	1	21759.91
28	59	-999	-999	-999	12	1	21521.86
28	60	-999	-999	-999	12	1	21243.89
28	61	-999	-999	-999	12	1	20927.61
28	62	-999	-999	-999	12	1	20574.85
28	63	-999	-999	-999	12	1	20187.61
28	64	-999	-999	-999	12	1	19768.1
29	45	1	13	29286.28	12	0	7004.662
29	46	1	14	23729.46	12	0	7131.888
29	47	1	15	19504.65	12	0	7246.915
29	48	0	16	-9	12	0	7349.086
29	49	0	16	-9	12	0	7437.806
29	50	0	16	-9	12	0	7512.557
29	51	0	16	-9	12	0	7572.899
29	52	1	16	33376.12	12	0	7618.473
29	53	1	17	36738.93	12	0	7649.008
29	54	1	18	25575.18	12	0	7664.321
29	55	-999	-999	-999	12	0	7664.321
29	56	-999	-999	-999	12	0	7649.008
29	57	-999	-999	-999	12	0	7618.473
29	58	-999	-999	-999	12	0	7572.899
29	59	-999	-999	-999	12	0	7512.557
29	60	-999	-999	-999	12	0	7437.806
29	61	-999	-999	-999	12	0	7349.086
29	62	-999	-999	-999	12	0	7246.915
29	63	-999	-999	-999	12	0	7131.888
29	64	-999	-999	-999	12	0	7004.662
30	45	0	12	-9	17	0	31551.3
30	46	1	12	87319.41	17	0	31996.13
30	47	1	13	41509.95	17	0	32382.4
30	48	1	14	66563.3	17	0	32707.84
30	49	1	15	20977.28	17	0	32970.56
30	50	1	16	31863.93	17	0	33168.97
30	51	1	17	46194.63	17	0	33301.92
30	52	1	18	26102.8	17	0	33368.59
30	53	1	19	18040.94	17	0	33368.59
30	54	1	20	74390.73	17	0	33301.92
30	55	-999	-999	-999	17	0	33168.97
30	56	-999	-999	-999	17	0	32970.56
30	57	-999	-999	-999	17	0	32707.84
30	58	-999	-999	-999	17	0	32382.4
30	59	-999	-999	-999	17	0	31996.13
30	60	-999	-999	-999	17	0	31551.3
30	61	-999	-999	-999	17	0	31050.5
30	62	-999	-999	-999	17	0	30496.59
30	63	-999	-999	-999	17	0	29892.72
30	64	-999	-999	-999	17	0	29242.26
31	45	0	7	-9	12	0	21133.79
31	46	1	7	51158.47	12	0	21582.29
31	47	1	8	83001.17	12	0	21996.28
31	48	0	9	-9	12	0	22373.41
31	49	1	9	28816.97	12	0	22711.54
31	50	0	10	-9	12	0	23008.72
31	51	1	10	18625.78	12	0	23263.21
31	52	0	11	-9	12	0	23473.53
31	53	0	11	-9	12	0	23638.42
31	54	0	11	-9	12	0	23756.91
31	55	-999	-999	-999	12	0	23828.28
31	56	-999	-999	-999	12	0	23852.12
31	57	-999	-999	-999	12	0	23828.28
31	58	-999	-999	-999	12	0	23756.91
31	59	-999	-999	-999	12	0	23638.42
31	60	-999	-999	-999	12	0	23473.53
31	61	-999	-999	-999	12	0	23263.21
31	62	-999	-999	-999	12	0	23008.72
31	63	-999	-999	-999	12	0	22711.54
31	64	-999	-999	-999	12	0	22373.41
32	45	0	24	-9	11	1	23498.16
32	46	0	24	-9	11	1	23996.84
32	47	1	24	45675.19	11	1	24457.13
32	48	1	25	33557.17	11	1	24876.46
32	49	1	26	30101.11	11	1	25252.42
32	50	1	27	50823.07	11	1	25582.84
32	51	1	28	31226.22	11	1	25865.81
32	52	0	29	-9	11	1	26099.65
32	53	0	29	-9	11	1	26282.99
32	54	0	29	-9	11	1	26414.73
32	55	-999	-999	-999	11	1	26494.1
32	56	-999	-999	-999	11	1	26520.6
32	57	-999	-999	-999	11	1	26494.1
32	58	-999	-999	-999	11	1	26414.73
32	59	-999	-999	-999	11	1	26282.99
32	60	-999	-999	-999	11	1	26099.65
32	61	-999	-999	-999	11	1	25865.81
32	62	-999	-999	-999	11	1	25582.84
32	63	-999	-999	-999	11	1	25252.42
32	64	-999	-999	-999	11	1	24876.46
33	45	0	6	-9	16	1	21208.1
33	46	0	6	-9	16	1	21507.1
33	47	0	6	-9	16	1	21766.74
33	48	1	6	93874.19	16	1	21985.5
33	49	1	7	61612.29	16	1	22162.09
33	50	0	8	-9	16	1	22295.46
33	51	0	8	-9	16	1	22384.82
33	52	0	8	-9	16	1	22429.63
33	53	1	8	30817.69	16	1	22429.63
33	54	1	9	31159.59	16	1	22384.82
33	55	-999	-999	-999	16	1	22295.46
33	56	-999	-999	-999	16	1	22162.09
